group,subj,date,age,year,month,time,sample_number,stdsg_CP,neo_sg,sex,Cr,SG,month.name,mum,bday,weaning,mid,neo_value,neo_CV,neo_plate_number,neo_dilution,neo_date_assayed,neo_note,SG_corr_fac,Cr.plate.number,Cr.date,cp_dilution,cp_run,cp_assay_date,pg.ml_ucp,cp_batch,stdcr_CP,cp_note,cr_resid
gn,renl,2016-03-18,2.8829568788501025,2016,3,2022-03-05T19:52:00Z,587,7621.179139,331.7405025868441,M,0.28,22,mar,robe,2013-04-27,1.834360027,2016-03-15,6.811,11.2,3,40,2018-01-16,,1.2176644493717665,10,2016-11-04,10,6,11/21/16,6258.85,8,15209.15089,,-0.2746542425768304
gn,spad,2016-03-21,6.154688569472964,2016,3,2022-03-05T22:50:00Z,588,7418.140357,492.3747967479676,F,0.42,18,mar,spik,2010-01-18,2.258726899,2016-03-15,8.271,1.9,5,40,2018-01-25,,1.488256549232159,10,2016-11-04,5,8,11/23/16,4984.45,12,8074.886189,,-0.03631731280386282
twn,davi,2016-03-21,2.513347022587269,2016,3,2022-03-05T16:57:00Z,589,10538.64228,305.4696175850648,F,0.58,27,mar,didg,2013-09-09,1.349760438,2016-03-15,7.697,0,17,40,2018-05-15,,0.9921710328214394,10,2016-11-04,10,6,11/21/16,10621.8,8,12460.58932,,-0.0994607285101298
gn,ting,2016-03-21,5.155373032169747,2016,3,2022-03-06T00:05:00Z,590,14637.91312,587.9106620209059,M,1.18,35,mar,tang,2011-01-18,2.704996578,2016-03-15,19.203,11,3,40,2018-01-16,,0.7653890824622532,10,2016-11-04,10,6,11/21/16,19124.8,8,11027.65958,,0.29649170140598347
twn,king,2016-03-21,4.3668720054757015,2016,3,2022-03-05T18:05:00Z,591,2943.644183,413.46846089150546,M,0.38,29,mar,kipp,2011-11-02,2.045174538,2016-03-15,11.19,17.3,17,40,2018-05-15,,0.9237454443509953,10,2016-11-04,10,6,11/21/16,3186.64,8,5705.817321,,-0.3499698680398775
twn,petr,2016-03-21,5.949349760438056,2016,3,2022-03-05T17:58:00Z,592,15524.00407,398.2437148217636,F,0.4,26,mar,park,2010-04-03,2.565366188,2016-03-15,9.663,2.8,17,40,2018-05-15,,1.0303314571607254,10,2016-11-04,10,6,11/21/16,15067,8,25629.21199,,-0.2543318469930618
twn,ruki,2016-03-21,5.062286105407256,2016,3,2022-03-05T17:30:00Z,593,3929.536634,434.0613333333334,M,0.36,25,mar,rave,2011-02-21,2.770704997,2016-03-15,10.127,14.5,17,40,2018-05-15,,1.0715447154471545,10,2016-11-04,10,6,11/21/16,3667.17,8,6931.017554,,-0.2692867576411981
tws,fris,2016-03-22,7.047227926078029,2016,3,2022-03-05T18:45:00Z,594,5913.806578,683.3532889874355,M,0.42,22,mar,flet,2009-02-26,1.418206708,2016-03-15,14.03,3.9,17,40,2018-05-15,,1.2176644493717665,10,2016-11-04,10,6,11/21/16,4856.68,8,7867.89681,,-0.1346542425768304
tws,brav,2016-03-22,2.967830253251198,2016,3,2022-03-05T19:05:00Z,595,2680.151611,260.18693164709424,M,0.36,27,mar,bow,2013-03-27,3.370294319,2016-03-15,6.556,13.3,19,40,2018-05-16,,0.9921710328214394,10,2016-11-04,10,6,11/21/16,2701.3,8,5105.505804,,-0.31946072851012974
tws,atom,2016-03-22,7.060917180013689,2016,3,2022-03-05T18:50:00Z,596,2607.405631,97.11370069256249,F,0.38,27,mar,arte,2009-02-21,2.795345654,2016-03-15,9.788,6.1,19,10,2018-05-16,,0.9921710328214394,10,2016-11-04,10,6,11/21/16,2627.98,8,4705.512328,,-0.2994607285101297
tws,burn,2016-03-22,7.041752224503765,2016,3,2022-03-05T22:45:00Z,597,5271.238639,1125.1783483097988,F,0.36,19,mar,blaz,2009-02-28,2.247775496,2016-03-15,19.951,6.5,17,40,2018-05-15,,1.4099272571673085,10,2016-11-04,5,8,11/23/16,3738.66,12,7066.134946,,-0.12077585699929873
tws,dubl,2016-03-22,7.028062970568104,2016,3,2022-03-05T22:30:00Z,598,5501.905872,1149.6484191508582,M,0.38,18,mar,dixi,2009-03-05,2.321697467,2016-03-15,19.312,1.8,17,40,2018-05-15,,1.488256549232159,10,2016-11-04,5,8,11/23/16,3696.88,12,6619.424202,,-0.0763173128038628
gn,pira,2016-03-23,5.130732375085558,2016,3,2022-03-05T18:20:00Z,599,12543.69379,558.4278745644599,M,0.14,7,mar,pinc,2011-01-27,1.35797399,2016-03-15,3.648,9.2,5,40,2018-01-25,,3.826945412311266,10,2016-11-04,2,9,11/24/16,3277.73,13,15929.92008,,-0.05280360955753144
tws,brog,2016-03-23,7.1594798083504445,2016,3,2022-03-05T19:28:00Z,600,4260.912965,1639.3506204535731,F,0.5,19,mar,bow,2009-01-16,2.516084873,2016-03-15,29.068,2.9,17,40,2018-05-15,,1.4099272571673085,10,2016-11-04,5,8,11/23/16,3022.08,12,4112.485776,,0.0192241430007013
tws,atom,2016-03-24,7.060917180013689,2016,3,2022-03-06T00:20:00Z,601,3270.140163,555.3969337979094,F,0.84,35,mar,arte,2009-02-21,2.795345654,2016-03-15,18.141,14,18,40,2018-05-15,,0.7653890824622532,10,2016-11-04,10,6,11/21/16,4272.52,8,3460.774282,,-0.043508298594016497
twn,davi,2016-03-24,2.513347022587269,2016,3,2022-03-05T22:30:00Z,602,5255.685732,595.8324390243902,F,0.46,20,mar,didg,2013-09-09,1.349760438,2016-03-15,11.121,6.4,17,40,2018-05-15,,1.339430894308943,10,2016-11-04,5,8,11/23/16,3923.82,12,5803.897063,,-0.04531819335993863
gn,mole,2016-03-24,2.9130732375085557,2016,3,2022-03-05T20:48:00Z,603,4059.174443,280.8378932484977,F,0.44,23,mar,merl,2013-04-16,1.467488022,2016-03-15,6.028,2.5,4,40,2018-01-25,,1.1647225167903854,10,2016-11-04,10,6,11/21/16,3485.1,8,5389.283426,,-0.13944795543308228
gn,dean,2016-03-24,5.1800136892539355,2016,3,2022-03-05T23:25:00Z,604,2806.253843,400.2219512195123,M,0.62,22,mar,desd,2011-01-09,2.302532512,2016-03-15,8.217,9.7,4,40,2018-01-25,,1.2176644493717665,10,2016-11-04,10,6,11/21/16,2304.62,8,2529.15877,,0.06534575742316961
gn,stel,2016-03-24,2.855578370978782,2016,3,2022-03-05T18:35:00Z,605,1231.474997,521.0386178861789,F,0.32,12,mar,sput,2013-05-07,2.223134839,2016-03-15,5.835,9.5,5,40,2018-01-25,,2.2323848238482387,11,2016-11-04,5,8,11/23/16,551.641,12,1172.937888,,0.008674316899468766
gn,ropa,2016-03-24,6.234086242299795,2016,3,2022-03-06T00:25:00Z,606,2468.069932,597.40346184107,M,0.62,31,mar,robe,2009-12-20,3.529089665,2016-03-15,17.283,12.6,4,40,2018-01-25,,0.8641489640702859,10,2016-11-04,10,6,11/21/16,2856.07,8,3134.336458,,-0.16081417623044114
tws,dubl,2016-03-24,7.028062970568104,2016,3,2022-03-05T19:00:00Z,607,12695.67455,309.93155245838176,M,0.32,21,mar,dixi,2009-03-05,2.321697467,2016-03-15,6.074,9.5,17,40,2018-05-15,,1.275648470770422,10,2016-11-04,5,8,11/23/16,9952.33,12,21161.34395,,-0.20994432188578255
tws,dame,2016-03-25,4.186173853524983,2016,3,2022-03-05T22:55:00Z,608,1667.915747,459.8618741976893,F,0.32,19,mar,dixi,2012-01-07,1.869952088,2016-03-15,8.154,8.3,17,40,2018-05-15,,1.4099272571673085,10,2016-11-04,5,8,11/23/16,1182.98,12,2515.335269,,-0.16077585699929872
tws,tesl,2016-03-25,3.033538672142368,2016,3,2022-03-05T20:20:00Z,609,3743.731673,615.1113143631436,F,0.24,24,mar,twin,2013-03-03,1.49486653,2016-03-15,13.777,13.4,17,40,2018-05-15,,1.1161924119241193,10,2016-11-04,10,6,11/21/16,3354.02,8,9508.737595,,-0.36432546045453823
tws,blas,2016-03-25,4.114989733059549,2016,3,2022-03-05T22:50:00Z,610,1397.925059,526.1528085735404,M,0.24,11,mar,blaz,2012-02-02,1.817932923,2016-03-15,21.605,4,17,10,2018-05-15,,2.435328898743533,10,2016-11-04,5,8,11/23/16,574.019,12,1627.359421,,-0.04745368406152329
tws,boyd,2016-03-25,3.9452429842573578,2016,3,2022-03-05T23:00:00Z,611,1875.856225,554.1225609756098,F,0.22,16,mar,buai,2012-04-04,2.740588638,2016-03-15,8.274,12.2,17,40,2018-05-15,,1.6742886178861789,10,2016-11-04,5,8,11/23/16,1120.39,12,3465.093832,,-0.187651600908603
tws,sevi,2016-03-25,2.9349760438056127,2016,3,2022-03-05T22:28:00Z,612,1364.705955,562.2395121951218,F,0.28,20,mar,sava,2013-04-08,1.735797399,2016-03-15,10.494,2.6,17,40,2018-05-15,,1.339430894308943,10,2016-11-04,5,8,11/23/16,1018.87,12,2475.877767,,-0.22531819335993863
tws,bike,2016-03-25,6.97056810403833,2016,3,2022-03-05T19:00:00Z,613,2145.786152,557.1586043360434,M,0.16,6,mar,bif,2009-03-26,2.264202601,2016-03-15,12.479,20.3,17,10,2018-05-15,,4.464769647696477,10,2016-11-04,2,9,11/24/16,480.604,13,2043.788047,,-0.009350571344543474
tws,brav,2016-03-25,2.967830253251198,2016,3,2022-03-05T23:56:00Z,614,2349.192127,609.6732249322494,M,0.64,30,mar,bow,2013-03-27,3.370294319,2016-03-15,17.069,8.3,17,40,2018-05-15,,0.8929539295392954,10,2016-11-04,10,6,11/21/16,2630.81,8,2796.906617,,-0.11535012605255725
tws,atom,2016-03-29,7.060917180013689,2016,3,2022-03-05T18:50:00Z,615,10479.14003,608.8264945002392,F,0.3,17,mar,arte,2009-02-21,2.795345654,2016-03-15,9.659,8.4,17,40,2018-05-15,,1.5758010521281685,10,2016-11-04,5,8,11/23/16,6650.04,12,15082.43489,,-0.13194256077363098
tws,dubl,2016-03-29,7.028062970568104,2016,3,2022-03-05T17:50:00Z,616,6491.854964,NA,M,0.26,19,mar,dixi,2009-03-05,2.321697467,2016-03-15,NA,NA,NA,NA,NA,NA,1.4099272571673085,10,2016-11-04,5,9,11/24/16,4604.39,13,12049.44963,,-0.22077585699929872
gn,dais,2016-03-28,6.061601642710472,2016,3,2022-03-06T00:00:00Z,617,2356.080374,2220.0692032520324,F,0.7,25,mar,daff,2010-02-21,1.98220397,2016-03-15,25.898,16.1,6,80,2018-01-26,,1.0715447154471545,10,2016-11-04,10,6,11/21/16,2198.77,8,2137.22487,,0.07071324235880187
gn,stre,2016-03-28,7.030800821355236,2016,3,2022-03-06T00:45:00Z,618,2861.971559,812.5753193960511,F,0.58,28,mar,sput,2009-03-04,3.06091718,2016-03-15,21.233,11.8,4,40,2018-01-25,,0.9567363530778165,10,2016-11-04,10,5,11/21/16,2991.39,9,3509.243469,,-0.12467340219240163
gn,dean,2016-03-28,5.1800136892539355,2016,3,2022-03-06T00:30:00Z,619,4942.114244,790.5856910569106,M,0.86,25,mar,desd,2011-01-09,2.302532512,2016-03-15,18.445,5.3,4,40,2018-01-25,,1.0715447154471545,10,2016-11-04,10,5,11/21/16,4612.14,9,3648.988434,,0.2307132423588019
tws,fris,2016-03-29,7.047227926078029,2016,3,2022-03-05T18:10:00Z,620,7877.420793,1094.9579674796748,M,0.26,20,mar,flet,2009-02-26,1.418206708,2016-03-15,20.437,11.7,17,40,2018-05-15,,1.339430894308943,10,2016-11-04,5,8,11/23/16,5881.17,12,15390.71661,,-0.24531819335993865
